South Asian Entertrainment Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/southasianentertrainment/SAE01,Leisure Services,3,6,2,0,47
South Indian Bank Ltd.,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/southindianbank/SIB,Bank - Private,8,3,5,0,21
Southern Latex Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/southernlatex/SL10,Textiles,7,0,0,0,67
South West Pinnacle Exploration Ltd.,https://www.moneycontrol.com/india/stockpricequote/diversified/southwestpinnacleexploration/SWP,Specialty Mining & Metals,2,8,0,0,44
Southern Infosys Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/southerninfosys/SI99,IT Services & Consulting,6,2,1,0,50
Southern Magnesium and Chemicals Ltd.,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/southernmagnesiumchemicals/SMC02,Metals - Non Ferrous,11,7,2,0,69
Sovereign Diamonds Ltd.,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/sovereigndiamonds/SD01,Diamond  &  Jewellery,4,5,1,0,73
SP Capital Financing Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/spcapitalfinancing/SPC,Finance - NBFC,7,8,0,0,67
SP Refractories Ltd.,https://www.moneycontrol.com/india/stockpricequote/refractories/sprefractories/SR12,Refractories,4,3,1,0,60
Spacenet Enterprises India Ltd.,https://www.moneycontrol.com/india/stockpricequote/spacenetent/spacenetenterprisesindia/NCT,IT Services & Consulting,8,1,1,0,58
Span Diagnostic Ltd.,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/spandiagnostic/SD02,Pharmaceuticals & Drugs,7,2,3,0,40
Spandana Sphoorty Financial Ltd.,https://www.moneycontrol.com/india/stockpricequote/spandanasphoor/spandanasphoortyfinancial/SSF07,Finance - NBFC,7,5,2,0,63
Sparc Electrex Ltd.,https://www.moneycontrol.com/india/stockpricequote/sparcelectrex/sparcelectrex/SS19,Electric Equipment,1,6,0,0,38
Speciality Restaurants Ltd.,https://www.moneycontrol.com/india/stockpricequote/hotels/specialityrestaurants/SR06,"Hotel, Resort & Restaurants",9,3,0,0,69
Spectra Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/spectraindustries/SI33,Auto Ancillaries - Spare Parts & Accessories,2,5,1,0,40
Spectrum Electrical Industries  Ltd.,https://www.moneycontrol.com/india/stockpricequote/spectrumelectr/spectrumelectricalindustries/SEI06,Electric Equipment,6,1,2,0,82
Spectrum Foods Ltd.,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/spectrumfoods/SFL09,Consumer Food,9,1,2,0,60
Spectrum Talent Management Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spectrumtalentmanagement/STM04,Miscellaneous,4,1,1,0,90
SPEL Semiconductor Ltd.,https://www.moneycontrol.com/india/stockpricequote/computershardware/spelsemiconductor/SPI05,Electronics - Components,2,5,1,1,38
Spencer Retail Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spencerretail/SPENC54233,Retailing,3,7,2,0,44
Spenta International Ltd.,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/spentainternational/SI34,Textiles & Apparel,2,8,0,1,33
Spentex Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/spentexindustries/SI35,Textiles & Apparel,3,6,2,0,33
Southern Petrochemical Industries Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/fertilisers/southernpetrochemicalindustriescorporation/SPI01,Fertilizers,12,3,2,0,69
Spice Island App Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/spiceislandapp/SIA02,Textiles & Apparel,6,3,3,0,47
SpiceJet Ltd.,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/spicejet/SJ01,Airlines,5,6,3,0,38
Spicy Entertainment and Media Ltd.,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/spicyentertainmentmedia/SEM04,"Film Production, Distribution & Entertainment",4,2,1,0,36
SPL Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/splindustries/SPL9,Textiles & Apparel,7,5,3,0,75
Splendid Metal Product Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelrolling/splendidmetalproduct/SMP01,Iron & Steel,7,6,4,1,38
SPML Infra Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/spmlinfra/SPM05,Construction - Infrastructure,3,5,2,0,24
Sportking India Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/sportkingindia/SI97,Textiles & Apparel,5,6,0,0,63
Sprayking Agro Equipment Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spraykingagroequipment/SAE03,Engineering - Industrial Equipments,5,2,1,0,57
SPS Finquest Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/spsfinquest/SF09,Finance - NBFC,3,3,4,0,73
SPS International Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/spsinternational/SPS,Trading,4,3,1,0,47
Square Four Projects India Ltd.,https://www.moneycontrol.com/india/stockpricequote/squarefour/squarefourprojectsindia/ESI02,Commodity Chemicals,2,7,1,0,27
SR Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesterrytowels/srindustries/SRI,Household & Personal Products,1,8,2,0,33
Sree Chem Resins Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/sreechemresins/SCR01,Chemicals,5,7,2,0,50
Sree Jayalakshmi Autospin Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/sreejayalakshmiautospin/SJA,Textiles - Spinning - Cotton Blended,4,5,1,0,47
Sree Rayalaseema Hi Strength Hyp Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/sreerayalaseemahistrengthhyp/SRH03,Commodity Chemicals,9,3,2,0,88
Sreeleathers Ltd.,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/sreeleathers/S20,Leather,11,1,1,0,81
SREI Infrastructure Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sreiinfrastructurefinance/SRE02,Finance - NBFC,3,2,3,0,44
Srestha Finvest Ltd.,https://www.moneycontrol.com/india/stockpricequote/sresthafinvest/sresthafinvest/MSI07,Finance - Investment,4,3,3,0,31
SRF Ltd.,https://www.moneycontrol.com/india/stockpricequote/diversified/srf/SRF,Diversified,6,6,1,0,81
SRG Housing Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financehousing/srghousingfinance/SHF02,Finance - Housing,7,5,2,0,63
SRG Securities Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/srgsecuritiesfinance/SSF06,Finance - NBFC,5,2,1,0,73
Sri Adhikari Brothers Television Ltd.,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sriadhikaribrotherstelevision/SAB,"Film Production, Distribution & Entertainment",2,6,1,0,13
Sri Havisha Hospitality and Infrastructure Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/srihavishahospitalityinfrastructure/SSL,LPG,8,6,1,0,44
Sri KPR Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/srikprindustries/BWP,Other Construction Materials,8,0,3,0,81
Sri Krishna Constructions (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/srikrishnacon/srikrishnaconstructionsindia/SKC02,Construction - Real Estate,5,1,1,1,43
Sri Lakshmi Saraswathi Textiles (Arni) Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/srilakshmisaraswathitextilesarni/SLS,Textiles & Apparel,4,7,2,0,50
Sri Nachammai Cloth Mills Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/srinachammaiclothmills/SNC,Textiles & Apparel,1,8,1,0,38
Sri Ramakrishna Mills (Coimbatore) Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/sriramakrishnamillscoimbatore/SRM02,Textiles & Apparel,3,4,2,0,41
Srikalahasthi Pipes Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelpigiron/srikalahasthipipes/LI03,Metals - Castings/Forgings,7,2,1,0,56
Srivari Spices and Foods Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/srivarispicesfoods/SSF09,Miscellaneous,8,2,1,0,88
Srivasavi Adhesive Tapes Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/srivasaviadhesivetapes/SAT03,Miscellaneous,2,3,1,0,70
SRM Energy Ltd.,https://www.moneycontrol.com/india/stockpricequote/srmenergy/srmenergy/SRM03,Power Generation/Distribution,2,2,1,0,33
SRU Steels Limited,https://www.moneycontrol.com/india/stockpricequote/srusteelslimi/srusteelslimited/SRUST54091,NA,9,1,0,0,53
Shahlon Silk Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/ssil/shahlonsilkindustries/SHAHL54286,Miscellaneous,6,7,3,3,63
SSPDL Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/sspdl/SSP09,Construction - Residential & Commercial Complexes,2,3,2,0,31
SSPN Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sspnfinance/SF10,Finance - Investment,2,8,0,0,36
ST Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/stcorporation/MYP,Textiles & Apparel,2,4,1,0,40
Standard Chartered PLC Ltd.,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/standardcharteredplc/SCB01,Bank - Private,3,1,0,1,-1%
Standard Batteries Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/standardbatteries/SB07,Batteries,2,6,2,0,20
Standard Capital Market. Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/standardcapitalmarket/SCM01,Finance - NBFC,10,1,2,0,60
Standard Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/standardindustries/SI36,Textiles,5,7,1,0,44
Standard Shoe Sole and Mould (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/standardshoesolemouldindia/CI26,Chemicals,3,4,1,0,20
Standard Surfactants Ltd.,https://www.moneycontrol.com/india/stockpricequote/detergents/standardsurfactants/SS23,Detergents,4,8,0,0,56
Stanpacks India Ltd.,https://www.moneycontrol.com/india/stockpricequote/packaging/stanpacksindia/SI76,Packaging - Sacks and Bags,2,6,1,0,25
Stanrose Maf. Investment and Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/stanrosemafinvestmentfinance/SMI01,Finance - Investment,6,4,2,0,50
Star Cement Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementmajor/starcement/SFC02,Cement,8,1,1,0,69
Star Delta Transformers Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/stardeltatransformers/SDT02,Electric Equipment,10,1,2,0,73
Star Health & Allied Insurance Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/diversified/starhealthalliedinsurancecompany/SHA,Diversified,13,0,2,1,69
Star Housing Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financehousing/starhousingfinance/ASH01,Finance - Housing,8,2,1,0,50
Star Paper Mills Ltd.,https://www.moneycontrol.com/india/stockpricequote/paper/starpapermills/SPM04,Paper & Forest Products,16,1,1,0,81
Starcom Information Technology Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/starcominformationtechnology/JF03,IT Services & Consulting,3,5,2,0,25
Starlineps Enterprises Ltd.,https://www.moneycontrol.com/india/stockpricequote/starlinepsent/starlinepsenterprises/PG05,Diamond  &  Jewellery,9,5,0,0,64
Starlit Power Systems Ltd.,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/starlitpowersystems/SPS01,Metals - Non Ferrous,1,3,2,0,27
Starlite Components. Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/starlitecomponents/SC22,Electric Equipment,4,5,2,0,44
Starlog Enterprises Ltd.,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/starlogenterprises/ABG02,Transport Infrastructure,4,3,2,0,50
Starteck Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/starteckfinancelimited/NMA,Finance - NBFC,5,3,3,0,56
State Trading Corporation of India Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/statetradingcorporationindia/STC,Trading,6,3,1,0,40
Steel City Securities Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/steelcitysecurities/SCS09,Finance - Stock Broking,5,4,2,0,63
Steel Exchange India Ltd.,https://www.moneycontrol.com/india/stockpricequote/steellarge/steelexchangeindia/SEI02,Iron & Steel,4,12,3,0,31
Steel Strips Infrastructures Ltd.,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/steelstripsinfrastructures/SSI14,Construction - Real Estate,3,3,3,0,33
Steel Strips Wheels Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/steelstripswheels/SSW02,Auto Ancillaries - Wheels,6,3,3,0,69
Steelcast Ltd.,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/steelcast/S06,Auto Ancillaries - Castings/Forgings,18,0,2,0,88
Steelman Telecom Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/steelmantelecom/ST28,Miscellaneous,4,3,0,0,73
STEL Holdings Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/stelholdings/STE01,Finance - Others,2,2,1,0,50
Stellant Securities (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/stellantsecuritiesindia/SP31,Finance - Investments,6,2,2,0,50
Stellar Capital Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/stellarcapitalservices/SCS08,Finance - NBFC,2,6,0,0,45
Step Two Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/steptwocorp/steptwocorporation/STC01,Finance - Stock Broking,9,2,2,0,73
Stephanotis Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/stephanotisfinance/VC11,Finance - Investments,8,11,2,0,47
Sterling Green Woods Ltd.,https://www.moneycontrol.com/india/stockpricequote/hotels/sterlinggreenwoods/SGW,Construction - Residential & Commercial Complexes,4,5,2,0,33
Sterling Guaranty and Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/sterlingguar/sterlingguarantyfinance/SGF,Finance - NBFC,8,1,1,0,80
Sterling Powergensys Ltd.,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/sterlingpowergensys/SS27,Engineering - Heavy,4,2,1,0,38
Sterling Tools Ltd.,https://www.moneycontrol.com/india/stockpricequote/fasteners/sterlingtools/ST,Fasteners,15,0,2,0,81
Sterling and Wilson Renewable Energy Ltd.,https://www.moneycontrol.com/india/stockpricequote/sterlingwilson/sterlingwilsonrenewableenergy/SWS,Power Generation/Distribution,4,6,4,0,31
Sterlite Technologies Ltd.,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/sterlitetechnologies/ST20,Cables,5,5,2,0,63
STI India Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/stiindia/STI01,Textile - Spinning,8,8,3,2,31
STL Global Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/stlglobal/STL05,Textiles & Apparel,2,10,1,1,60
Stove Kraft Ltd.,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/stovekraft/SK03,Domestic Appliances,5,6,3,0,44
Stovec Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesmachinery/stovecindustries/SI41,Textile - Machinery,4,6,0,0,50
Stratmont Industries  Ltd.,https://www.moneycontrol.com/india/stockpricequote/paper/stratmontindustries/CI44,Paper,11,1,1,0,65
Strides Pharma Science Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/stridespharmascience/SA10,Pharmaceuticals & Drugs,7,3,2,1,44
Sturdy Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/sturdyindustries/SI78,Cables,2,2,1,0,31
Stylam Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/stylamindustries/GL02,Laminates/Decoratives,11,0,1,0,100
Styrenix Performance Materials Ltd.,https://www.moneycontrol.com/india/stockpricequote/styrenix/styrenixperformancematerials/INE01,Commodity Chemicals,2,11,0,1,56
Subex Ltd.,https://www.moneycontrol.com/india/stockpricequote/subex/subex/S15,Software,4,10,4,0,20
Subhash Silk Mills Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/subhashsilkmills/SSM06,Textiles & Apparel,5,4,3,0,56
Subros Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/subros/S07,Auto Ancillaries - Air Conditioning Parts,4,2,0,0,56
Sudal Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/aluminium/sudalindustries/SI58,Aluminium & Aluminium Products,5,1,3,0,38
Sudarshan Pharma Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/sudarshanpharmaindustries/SPI14,Pharmaceuticals & Drugs,5,2,2,0,78
Sudarshan Chemical Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/dyespigments/sudarshanchemicalindustries/SCI08,Dyes & Pigments,7,6,2,0,56
Sudev Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/sudevindustries/SI42,Trading,5,2,1,0,56
Suditi Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/suditiindustries/SHP02,Textiles & Apparel,3,4,2,0,44
Suditi Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/suditiindustries/SI56,NA,3,9,1,3,-1%
Sugal & Damani Share Brokers Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sugaldamanisharebrokers/SDS01,Finance - Stock Broking,8,0,3,0,53
Suich Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/electricals/suichindustries/SI77,Telecommunication - Equipment,6,5,0,0,73
Sujala Trading & Holdings Ltd.,https://www.moneycontrol.com/india/stockpricequote/sujalatrading/sujalatradingholdings/STH,Finance - NBFC,5,2,1,0,40
Sujana Universal Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/sujanauniversalindustries/SUI,Iron & Steel,2,4,3,0,31
Sukhjit Starch and Chemicals Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sukhjitstarchchemicals/SSC02,Consumer Food,4,3,0,0,60
Sula Vineyards Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sulavineyards/SV01,Miscellaneous,7,3,0,0,60
Sulabh Engineers & Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sulabhengineersservices/SES,Finance - NBFC,8,2,1,0,75
Sumedha Fiscal Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sumedhafiscalservices/SFS03,Finance - Investment,5,5,2,0,63
Sumeet Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/sumeetindustries/SI45,Textiles & Apparel,3,6,2,0,31
Sumeru Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sumeruindustries/SI81,Finance - Investment,8,3,1,0,53
Sumit Woods Ltd.,https://www.moneycontrol.com/india/stockpricequote/sumitwoods/sumitwoods/SW01,Construction - Real Estate,6,6,1,0,53
SUMITOMO CHEMICAL INDIA LIMITE Ltd.,https://www.moneycontrol.com/india/stockpricequote/sumitomo/sumitomochemicalindialimite/SUMIC54292,Pesticides & Agrochemicals,7,7,1,0,88
Summit Securities Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/summitsecurities/SS56,Finance - NBFC,9,5,2,0,75
Sumuka Agro Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/paper/sumukaagroindustries/SPL07,Paper & Forest Products,15,0,3,0,75
Sun Pharmaceutical Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI,Pharmaceuticals & Drugs,9,2,4,1,81
Sun Pharma Advanced Research Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA,Biotechnology & Medical Research,4,8,2,0,44
Sun Retail  Ltd.,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/sunretail/SR10,Trading,4,2,1,0,44
Sun Source (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/sunsourceindia/SSI07,Power Generation/Distribution,4,1,3,0,36
Sun TV Network Ltd.,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/suntvnetwork/STN01,TV Broadcasting & Software Production,7,3,3,1,81
Suncare Traders Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/suncaretraders/ST08,Laminates/Decoratives,2,5,2,0,38
Suncity Synthetics Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/suncitysynthetics/SS43,Textiles & Apparel,4,4,2,0,50
Sundaram Finance Holdings Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/sundaramfinanceholdings/SFH,Finance - Others,11,1,1,0,81
Sundaram Brake Linings Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/sundarambrakelinings/SBL,Auto Ancillaries - Brakes,6,7,2,0,53
Sundaram Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sundaramfinance/SF20,Finance - NBFC,11,3,3,0,71
Sundaram Multi Pap Ltd.,https://www.moneycontrol.com/india/stockpricequote/printingstationery/sundarammultipap/SMP02,Paper & Forest Products,9,3,2,0,50
Sundram Fasteners Ltd.,https://www.moneycontrol.com/india/stockpricequote/fasteners/sundramfasteners/SF23,Trading,11,1,2,0,94
Sunflag Iron and Steel Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelrolling/sunflagironsteelcompany/SIS05,Iron & Steel,8,6,2,0,81
Sungarner Energies Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sungarnerenergies/SE29,Miscellaneous,1,2,0,0,75
Sungold Capital Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sungoldcapital/MTF,"Film Production, Distribution & Entertainment",6,1,2,0,40
Sungold Media & Entertainment Ltd.,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sungoldmediaentertainment/SME04,Media & Entertainment,3,3,0,0,64
Sunil Agro Foods Ltd.,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/sunilagrofoods/SAF01,Food Processing,8,1,2,0,35
Sunil Healthcare Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunilhealthcare/SH13,Pharmaceuticals & Drugs,3,7,0,1,44
Sunil Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/sunilindustries/SI46,Textiles & Apparel,7,3,2,0,69
Sunraj Diamond Exports Ltd.,https://www.moneycontrol.com/india/stockpricequote/sunrajdiamond/sunrajdiamondexports/SDE01,Diamond  &  Jewellery,7,1,3,0,41
Sunrise Efficient Marketing Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/sunriseefficientmarketing/SEM02,Trading,5,1,1,0,82
Sunshield Chemicals Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/sunshieldchemicals/SC28,Commodity Chemicals,6,5,0,0,88
Sunshine Capital Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sunshinecapital/SC55,Finance - NBFC,6,2,2,0,40
Sunteck Realty Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sunteckrealty/SR05,Construction - Residential & Commercial Complexes,4,12,3,0,44
Supan Syntech Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/supansyntech/SS38,Computers - Software Medium & Small,7,3,3,0,-1%
Super Bakers (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/superbakersindia/SBI09,Other agriculture products,5,1,3,0,57
Super Crop Safe Ltd.,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/supercropsafe/SCS03,Pesticides & Agrochemicals,5,1,1,0,53
Super Fine Knitters Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/superfineknitters/SFK,Textiles & Apparel,5,3,1,0,55
Super Sales India Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/supersalesindia/SSI13,Textiles & Apparel,9,5,1,0,63
Super Spinning Mills Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/superspinningmills/SSM07,Textiles & Apparel,4,3,2,0,31
Super Tannery Ltd.,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/supertannery/ST11,Leather,5,3,1,0,38
Superhouse Ltd.,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/superhouse/SL,Leather,4,7,2,0,50
Superior Finlease Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/superiorfinleaselimited/SFL11,Finance - Investment,3,4,0,0,38
Superior Industrial Enterprises Ltd.,https://www.moneycontrol.com/india/stockpricequote/superiorind/superiorindustrialenterprises/SV,Vegetable Oils & Products,7,4,0,0,50
Supershakti Metaliks Ltd Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/supershaktimetaliksltd/SML05,Iron & Steel,8,0,1,0,83
Supertex Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/supertexindustries/SI47,Textiles & Apparel,4,7,1,0,50
Supra Trends Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/supratrends/VGF01,Finance - Investments,4,2,2,0,40
Suprajit Engineering Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/suprajitengineering/SE15,Auto Ancillaries - Others,6,2,1,0,69
Supra Pacific Financial Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/financehousing/suprapacificfinancialservices/SPM06,Finance - NBFC,3,10,3,0,38
Supreme Engineering  Ltd.,https://www.moneycontrol.com/india/stockpricequote/supremeenginee/supremeengineering/SE26,Iron & Steel,1,11,2,0,27
Supreme Holdings & Hospitality Ltd.,https://www.moneycontrol.com/india/stockpricequote/supremeholding/supremeholdingshospitality/SH07,Construction - Real Estate,3,6,1,0,60
Supreme Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/supremeindustries/SI48,Plastics - Moulded Articles and Furnitures,6,6,3,0,75
Supreme Infrastructure India Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/supremeinfrastructureindia/SII03,Construction - Infrastructure,4,3,2,0,20
Supreme Petrochem Ltd.,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/supremepetrochem/SP,Speciality Chemicals,4,9,2,0,75
Supriya Lifescience Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/supriyalifescience/SL20,Pharmaceuticals & Drugs,5,7,1,0,69
Suraj Ltd.,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/suraj/SS54,Iron & Steel,12,3,3,0,81
Suraj Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/surajind/surajindustries/SI49,Vegetable Oils & Products,2,3,2,0,73
Suraj Products Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/surajproducts/SP32,Iron & Steel,9,0,2,0,88
Surana Solar Ltd.,https://www.moneycontrol.com/india/stockpricequote/electricequipment/suranasolar/SV05,Electronics - Components,7,5,0,0,50
Surana Telecom and Power Ltd.,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/suranatelecompower/ST12,Cables,5,5,3,0,69
Surani Steel Tubes Ltd.,https://www.moneycontrol.com/india/stockpricequote/suranisteeltu/suranisteeltubes/SST01,Iron & Steel,6,7,1,0,55
